date,G,Dpub,S,slots,shed,T2M,RH2M,T2M_MAX,trend,cdd,cdd2,cdd_rh,tmax,sin1,cos1,sin2,cos2,weekend,dow1,dow2,dow3,dow4,dow5,dow6,covid,gdp_growth,log_gdp
2016-03-22,159135.5,160243.0,998.0,24,True,28.445230451357215,57.78498637651565,35.787361575128536,0.9253935660506503,10.445230451357215,109.10283918196005,6.0357749933124305,35.787361575128536,0.9871957872910085,0.15951325197263655,0.31494162072895193,-0.9491110448902284,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-03-23,166913.0,166913.0,0.0,24,False,28.396891006083745,53.358811403853245,35.63903034623587,0.9281314168377823,10.396891006083745,108.09534259238507,5.547657463800406,35.63903034623587,0.9897936029670716,0.14250832791617088,0.2821076626819194,-0.9593827529490743,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-03-24,164650.5,164951.5,271.0,24,True,28.175097901802168,48.19503132495181,35.62345686098004,0.9308692676249144,10.175097901802168,103.53261731125889,4.90389162111807,35.62345686098004,0.992098522791769,0.12546123335273648,0.24893980855376657,-0.9685189578512204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-03-25,155144.0,155144.0,0.0,24,False,29.031214634824167,44.28947868272082,36.79093980896915,0.9336071184120466,11.031214634824167,121.68769631955888,4.885667454135628,36.79093980896915,0.9941098647022418,0.10837701279187609,0.21547731504673012,-0.976508846196619,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-03-26,159330.0,159330.0,0.0,24,False,29.297699111301753,50.737876367634705,36.29855041293355,0.9363449691991786,11.297699111301753,127.63800520950842,5.7322126074796484,36.29855041293355,0.9958270335100595,0.09126072172931188,0.18175978759137534,-0.9833429613388902,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-03-27,168291.5,168415.5,112.0,24,True,29.508344278438646,61.737764540275364,35.92074569697263,0.9390828199863107,11.508344278438646,132.4419880310715,7.1049944931067035,35.92074569697263,0.9972495210773451,0.07411742515094437,0.14782713347053048,-0.9890132145779883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.11347821270093,26.065735584471067
2016-03-28,147291.0,147291.0,0.0,24,False,27.61824670891659,73.57517499078679,32.86966868652695,0.9418206707734429,9.61824670891659,92.51066975358482,7.076641847130973,32.86966868652695,0.998376906467142,0.056952196034039754,0.11371951458594969,-0.9935128947338007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-03-29,137055.0,137055.0,0.0,24,False,27.956004361931573,69.05829081154886,33.93526621677954,0.944558521560575,9.956004361931573,99.1220228548005,6.875446445473195,33.93526621677954,0.9992088560679753,0.03977011384605572,0.07947729992362097,-0.9968366760893436,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-03-30,143999.0,143999.0,0.0,24,False,28.296215087933394,68.17211239525625,33.68542830905675,0.947296372347707,10.296215087933394,106.01204513698727,7.019147322203286,33.68542830905675,0.9997451236925734,0.022576263041545485,0.04514101777397193,-0.9989806246941579,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-03-31,131837.0,131837.0,0.0,24,False,26.365011629803714,79.06322650024467,30.379215033560293,0.9500342231348392,8.365011629803714,69.97341956675139,6.613648091643519,30.379215033560293,0.9999855506507186,0.005375731557583884,0.01075130776352193,-0.9999422030204416,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-04-01,87528.5,87528.5,0.0,24,False,24.639857542456333,82.87582021833823,27.87221685203869,0.9527720739219713,6.639857542456333,44.087708184114256,5.502836399639882,27.87221685203869,0.9999300657962057,-0.011826390691832589,-0.023651127245231586,-0.9997202729664083,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-04-02,126683.5,126683.5,0.0,24,False,26.84462400995632,72.40708088906075,32.82940660814509,0.9555099247091033,8.84462400995632,78.22737387749581,6.404134061222361,32.82940660814509,0.9995786855478958,-0.029025013321975237,-0.05802556932878035,-0.9983150972033183,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-04-03,137679.0,137679.0,0.0,24,False,27.924684666179324,76.34141061967219,33.265234076231096,0.9582477754962354,9.924684666179324,98.49936572309501,7.5766442737156,33.265234076231096,0.9989315138848577,-0.046215046983708354,-0.09233133369539122,-0.9957283388645872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.11347821270093,26.065735584471067
2016-04-04,142922.5,142922.5,0.0,24,False,28.10040066939338,77.9534757707388,32.80793074074298,0.9609856262833676,10.10040066939338,102.01809368228224,7.873613388563109,32.80793074074298,0.9979887423155984,-0.06339140486951038,-0.12652781683868314,-0.9919630595773397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-04-05,149782.5,149782.5,0.0,24,False,28.89752976927678,73.67563480603903,34.79496033783825,0.9637234770704997,10.89752976927678,118.75615507227363,8.028824235691747,34.79496033783825,0.9967506498213929,-0.08054900421874167,-0.16057454459499376,-0.9870237158387383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-04-06,152585.5,152585.5,0.0,24,False,29.28341535617407,71.50520821879738,36.348764582565565,0.9664613278576317,11.283415356174071,127.31546209994484,8.068229644624028,36.348764582565565,0.9952176027737294,-0.09768276782171598,-0.19443122004766195,-0.9809161537413774,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-04-07,167476.0,167476.0,0.0,24,False,29.8032728986304,68.20755266639682,36.99291584855277,0.9691991786447639,11.8032728986304,139.31725111954287,8.050723578691873,36.99291584855277,0.9933900548258936,-0.11478762552212701,-0.2280577712215198,-0.9736476020539838,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-04-08,159469.0,159469.0,0.0,24,False,30.157113392096566,64.43070709206576,37.19959927019206,0.971937029431896,12.157113392096566,147.79540602829366,7.832914120512038,37.19959927019206,0.9912685467787256,-0.13185851571739118,-0.2614143985111562,-0.965226663665613,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-04-09,170145.0,170145.0,0.0,24,False,30.676494021978822,63.5285004500885,37.99558556816877,0.974674880219028,12.676494021978822,160.69350068926482,8.053186561808257,37.99558556816877,0.9888537064205885,-0.1488903868564548,-0.2944616217868012,-0.9556633054034704,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-04-10,179350.5,179584.5,210.0,24,True,30.934180748294803,59.06614077801876,38.634794258199776,0.9774127310061602,12.934180748294803,167.29303162955992,7.639721409271209,38.634794258199776,0.986146248341595,-0.16587819893463143,-0.3271603271220951,-0.9449688462364056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.11347821270093,26.065735584471067
2016-04-11,178280.0,179633.0,1218.0,24,True,30.925087933398984,61.66902931918826,38.74280317538952,0.9801505817932923,12.925087933398984,167.05789808609603,7.9707762671786835,38.74280317538952,0.9831469737221499,-0.1828169249850199,-0.3594718130884232,-0.9331559438780432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-04-12,179323.0,179323.0,0.0,24,False,31.224993203361464,60.36157047661051,38.94451236384067,0.9828884325804244,13.224993203361464,174.90044522895693,7.98281359297398,38.94451236384067,0.9798567700958665,-0.1997015525660636,-0.3913578365610259,-0.9202385798054075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-04-13,177694.0,177694.0,0.0,24,False,30.81461023543556,56.06512744452433,38.29817523848649,0.9856262833675564,12.814610235435559,164.2142354861298,7.184527560016005,38.29817523848649,0.9762766110869321,-0.21652708524481437,-0.4227806579826773,-0.9062320427107697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-04-14,169915.5,169915.5,0.0,24,False,30.32245017308773,62.8658538692508,37.373221485835806,0.9883641341546886,12.32245017308773,151.84277826822984,7.746613518924574,37.373221485835806,0.9724075561219968,-0.23328854407545518,-0.45370308603134424,-0.8911529104063088,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-04-15,165179.0,165179.0,0.0,24,False,30.382189423826297,69.20648731596214,36.690767385801365,0.9911019849418207,12.382189423826297,153.3186149275158,8.56927835303875,36.690767385801365,0.9682507501166718,-0.2499809690726521,-0.48408852163897587,-0.8750190302029955,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-04-16,168363.5,168363.5,0.0,24,False,30.680257366045808,69.82683862665613,37.396351201947766,0.9938398357289527,12.680257366045808,160.78892686915898,8.854222848433484,37.396351201947766,0.9638074231367307,-0.26659942067929354,-0.5139010013093103,-0.8578494977869301,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-04-17,172815.5,172815.5,0.0,24,False,29.893414027053645,72.05044767192474,35.53187418062747,0.9965776865160849,11.893414027053645,141.4532972189164,8.569258049967644,35.53187418062747,0.9590788900341131,-0.28313898122818354,-0.5431052396834317,-0.8396646346181327,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.11347821270093,26.065735584471067
2016-04-18,175884.0,175884.0,0.0,24,False,29.956551899131846,71.49179672915547,35.43288328510238,0.999315537303217,11.956551899131846,142.95913331663334,8.547953779543317,35.43288328510238,0.9540665500578387,-0.2995947563972602,-0.5716666713027052,-0.8204859638785327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-04-19,177038.0,177038.0,0.0,24,False,31.268363369441108,64.46216386846541,38.41571684901796,1.002053388090349,13.268363369441108,176.0494665035266,8.553074137872565,38.41571684901796,0.9487718864399473,-0.31596187665790293,-0.5995514915196489,-0.8003361849976323,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-04-20,177372.5,177372.5,0.0,24,False,30.542169124532542,65.2368638195296,37.120805869879106,1.0047912388774811,12.542169124532542,157.3060063483774,8.182117791786382,37.120805869879106,0.9431964659565866,-0.33223549871590435,-0.6267266965083301,-0.7792391467859886,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-04-21,175601.0,175601.0,0.0,24,False,30.98337512007394,63.99232849815435,38.048945524186976,1.0075290896646132,12.98337512007394,168.56802950855501,8.308364056985358,38.048945524186976,0.9373419384643772,-0.3484108069446808,-0.65316012232693,-0.7572198192083127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-04-22,167988.0,167988.0,0.0,24,False,31.193755852660956,64.56897240866827,38.197495997535086,1.0102669404517455,13.193755852660956,174.07519349962524,8.519072576171707,38.197495997535086,0.9312100364121947,-0.3644830148102912,-0.6788204829862355,-0.734304263829602,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-04-23,174308.5,174308.5,0.0,24,False,31.631577001383498,64.57022280891478,38.36844184796071,1.0130047912388775,13.631577001383498,185.8198915446475,8.801939642162107,38.36844184796071,0.9248025743285089,-0.38044736628785164,-0.7036774074790128,-0.7105196029692745,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-04-24,174433.0,174433.0,0.0,24,False,31.974003854449233,60.83232704820479,38.951747612114325,1.0157426420260096,13.974003854449233,195.27278372416203,8.5007117264673,38.951747612114325,0.9181214482844364,-0.39629913726891813,-0.7277014757264236,-0.6858939875998223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.11347821270093,26.065735584471067
2016-04-25,171503.0,171503.0,0.0,24,False,31.46348882028479,60.02651226717737,38.14026775735095,1.0184804928131417,13.463488820284791,181.26553121393354,8.081662768298305,38.14026775735095,0.9111686353326631,-0.41203363695942635,-0.7508642533989489,-0.6604565640279754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-04-26,165215.0,165215.0,0.0,24,False,31.403459640050023,64.13185931864453,37.93736568331894,1.0212183436002737,13.403459640050023,179.6527303224499,8.59588788018818,37.93736568331894,0.9039461929224011,-0.42764620926777464,-0.7731383255706026,-0.6342374393978054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-04-27,167194.5,167194.5,0.0,24,False,31.37379161808329,63.07057369670681,37.509972873860434,1.0239561943874058,13.373791618083288,178.8583022439148,8.434927098527218,37.509972873860434,0.8964562582905575,-0.44313223418263453,-0.7944973291665992,-0.6072676460566135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-04-28,174157.5,174157.5,0.0,24,False,31.399551844758737,63.84802142300466,38.0589341662488,1.0266940451745379,13.399551844758737,179.54798964037727,8.555348732428174,38.0589341662488,0.8887010478292915,-0.45848712914008766,-0.8149159841660791,-0.5795791048257612,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-04-29,173296.5,173296.5,0.0,24,False,31.493908761924324,64.46427898237707,37.82434374679048,1.0294318959616702,13.493908761924324,182.08557367513805,8.69875098991432,37.82434374679048,0.8806828564301475,-0.47370635037968,-0.8343701235229538,-0.5512045872199277,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-04-30,173050.0,173050.0,0.0,24,False,31.502415374298437,62.82714178694199,37.97458353219794,1.0321697467488022,13.502415374298437,182.3152209400908,8.483181651872334,37.97458353219794,0.8724040568049612,-0.48878539428899265,-0.8528367217694595,-0.522177676659508,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-05-01,144385.5,144385.5,0.0,24,False,31.391554225092584,60.75748868737275,38.14524869655577,1.0349075975359343,13.391554225092584,179.33372456359504,8.136372043374013,38.14524869655577,0.8638670987837349,-0.503719798736334,-0.8702939222685674,-0.49253272872205434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.11347821270093,26.065735584471067
2016-05-02,128195.5,128195.5,0.0,24,False,29.397281707073944,71.03199579514629,34.44209330425379,1.0376454483230664,11.397281707073944,129.89803031040236,8.09571666292974,34.44209330425379,0.8550745085896932,-0.518505144391157,-0.886721063082993,-0.46230483047981086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-05-03,147540.0,147540.0,0.0,24,False,29.340825685856345,69.12785860575268,34.63505984062638,1.0403832991101984,11.340825685856345,128.61432723697902,7.839669944843655,34.63505984062638,0.8460288880917339,-0.533137056031809,-0.9020987014301837,-0.43152975897147144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-05-04,153737.5,153737.5,0.0,24,False,28.725943222392054,74.50244189629237,32.493468037674525,1.0431211498973305,10.725943222392054,115.04585800997805,7.991089617091949,32.493468037674525,0.8367329140344921,-0.5476112038402312,-0.9164086366943458,-0.4002439388573056,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-05-05,162372.5,162372.5,0.0,24,False,29.937984932607552,65.4749327887967,35.162434525715454,1.0458590006844628,11.937984932607552,142.51548425116493,7.816387610961473,35.162434525715454,0.8271893372462497,-0.5619233046832195,-0.9296339319682695,-0.3684843993077793,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-05-06,147667.5,147667.5,0.0,24,False,29.800190970439154,66.1973489484845,35.46740579858992,1.0485968514715949,11.800190970439154,139.24450693883372,7.811413593289167,35.46740579858992,0.8174009818249189,-0.5760691233798758,-0.9417589340994617,-0.33628873017668287,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-05-07,140707.5,140707.5,0.0,24,False,29.163919455302285,70.73141853398016,34.04026884481311,1.051334702258727,11.163919455302285,124.63309760447686,7.896398594726297,34.04026884481311,0.8073707443023492,-0.5900444739548627,-0.9527692922168511,-0.30369503751065885,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-05-08,149116.0,149116.0,0.0,24,False,29.177087776321112,70.77999848963587,33.67769192196855,1.054072553045859,11.177087776321112,124.92729115958683,7.911142559265358,33.67769192196855,0.7971015927871943,-0.6038452208771035,-0.9626519747161487,-0.2707418984477642,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.11347821270093,26.065735584471067
2016-05-09,171430.5,171430.5,0.0,24,False,29.576197688538755,70.38776369447146,33.68908888794911,1.056810403832991,11.576197688538755,134.00835292413004,8.148226673813527,33.68908888794911,0.7865965660866021,-0.6174672802835514,-0.97139528468375,-0.23746831555846842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-05-10,172189.0,172189.0,0.0,24,False,30.00631688647499,69.44132072279986,34.50906701787667,1.0595482546201231,12.006316886474991,144.15164517845452,8.337345016132776,34.50906701787667,0.7758587728069828,-0.6309066211876704,-0.9789888737409319,-0.20391367068311472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-05-11,166827.0,166827.0,0.0,24,False,30.845231720063076,66.49490034617546,35.51009756952206,1.0622861054072552,12.845231720063076,164.9999779421146,8.541424031491262,35.51009756952206,0.7648913904341225,-0.6441592666722685,-0.9854237542919524,-0.17011767832049052,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-05-12,167417.5,167417.5,0.0,24,False,30.787009599874338,66.27139013913475,36.1345986962537,1.0650239561943875,12.787009599874338,163.50761450727848,8.474129019061335,36.1345986962537,0.753697664392914,-0.6572212950663319,-0.9906923101615609,-0.13612033862266704,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-05-13,122710.0,122710.0,0.0,24,False,28.817310162333936,80.12982781849048,32.55432525993366,1.0677618069815196,10.817310162333936,117.01419914813303,8.667892007670256,32.55432525993366,0.742280907086982,-0.6700888411055113,-0.994788305609327,-0.10196189005174576,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-05-14,139317.0,139317.0,0.0,24,False,29.408419132084365,79.10785455797684,34.39617829546347,1.0704996577686516,11.408419132084365,130.1520270933086,9.024955614373702,34.39617829546347,0.7306444969184916,-0.6827580970759147,-0.9977068927101168,-0.06768276175455162,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-05-15,160721.0,160721.0,0.0,24,False,29.74717459205065,79.87592407097503,34.0719892703733,1.0732375085557837,11.747174592050651,137.9961108961204,9.383164257631249,34.0719892703733,0.7187918772884232,-0.6952253139408722,-0.9994446170919858,-0.033323525711631344,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.11347821270093,26.065735584471067
2016-05-16,165015.0,165015.0,0.0,24,False,30.4066119512092,76.46518852364929,35.401410861330454,1.0759753593429158,12.4066119512092,153.92402010788695,9.486739217889719,35.401410861330454,0.7067265555776158,-0.7074868024503348,-0.9999994220246925,0.001075151282798226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-05-17,168071.0,168071.0,0.0,24,False,30.155247669508164,77.45477063610495,35.423794215909574,1.0787132101300478,12.155247669508164,147.75004590708363,9.41481920266804,35.423794215909574,0.6944521021088763,-0.719538934232584,-0.9993706508539969,0.03547255575312556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-05-18,155661.0,155661.0,0.0,24,False,29.78956042362693,79.90741341082507,34.39739552811392,1.08145106091718,11.78956042362693,138.99373498235042,9.42073278702659,34.39739552811392,0.6819721490904629,-0.7313781428679254,-0.9975590477788613,0.06982797572987089,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-05-19,156457.0,156457.0,0.0,24,False,27.75474224125952,86.68085728267371,30.475439908653176,1.0841889117043122,9.754742241259521,95.15499619341283,8.455494200438853,30.475439908653176,0.6692903895412567,-0.7430009249440493,-0.9945667569706337,0.1041007489354256,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-05-20,142807.0,142807.0,0.0,24,False,27.230083613757603,87.94831672939712,29.949693033596535,1.0869267624914443,9.230083613757603,85.19444351695662,8.117703171015721,29.949693033596535,0.6564105761979381,-0.7544038410927472,-0.9903973200352558,0.1382503109109819,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-05-21,112827.5,112827.5,0.0,24,False,26.96164067833473,89.46036436023996,29.335269902067992,1.0896646132785763,8.961640678334732,80.31100364758379,8.017116403493732,29.335269902067992,0.6433365204044917,-0.765583517007675,-0.9850556718215013,0.172236243027682,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-05-22,141611.5,141611.5,0.0,24,False,29.12003111350084,78.57294774744297,33.67370764183829,1.0924024640657084,11.12003111350084,123.65509196522673,8.737336236310416,33.67370764183829,0.6300720909843687,-0.7765366444428655,-0.9785481345802031,0.20601832032517084,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.11347821270093,26.065735584471067
2016-05-23,149410.0,149410.0,0.0,24,False,29.57071772502915,82.58538897917512,33.18143653752047,1.0951403148528405,11.570717725029152,133.8815086723038,9.555722240897687,33.18143653752047,0.6166212130956382,-0.7872599821916922,-0.9708824104813836,0.23955655912092708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-05-24,161179.0,161179.0,0.0,24,False,30.095889513844,80.68018504981181,33.77928674564865,1.0978781656399725,12.095889513844,146.31054313112125,9.758986043190122,33.77928674564865,0.6029878670694714,-0.7977503570459932,-0.9620675724981452,0.27281126433401914,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-05-25,146924.0,146924.0,0.0,24,False,30.42332364686479,75.50731916410408,34.810484947711196,1.1006160164271048,12.423323646864791,154.33897043474988,9.38051863682781,34.810484947711196,0.5891760872322963,-0.8080046647350754,-0.9521140536681102,0.3057430764672831,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-05-26,151739.0,151739.0,0.0,24,False,29.461875509747895,81.02695860998169,33.430683651214636,1.103353867214237,11.461875509747895,131.37459020095855,9.287209125211055,33.430683651214636,0.5751899607119775,-0.8180198708443174,-0.9410336347451197,0.3383130181923076,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-05-27,147748.5,147748.5,0.0,24,False,29.299204944327983,80.37926203609165,33.194889894455756,1.106091718001369,11.299204944327983,127.67203237392593,9.082217550196413,33.194889894455756,0.5610336262283677,-0.8277930117131022,-0.9288394302558068,0.3704825404820963,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-05-28,153064.5,153064.5,0.0,24,False,28.87904756438682,82.84257553330957,32.66715640726667,1.108829568788501,10.87904756438682,118.3536759081908,9.012483195831827,32.66715640726667,0.5467112728685939,-0.8373211953118121,-0.9155458729775467,0.40221356823680365,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-05-29,163748.5,163748.5,0.0,24,False,29.10943754040224,82.05957619182833,32.844804407846645,1.111567419575633,11.10943754040224,123.41960246409857,9.116357362949955,32.844804407846645,0.5322271388474397,-0.8466016020976267,-0.9011686968561569,0.4334685453485363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.11347821270093,26.065735584471067
2016-05-30,167954.5,167954.5,0.0,24,False,29.706843701479553,79.14839979942363,33.3087970856014,1.1143052703627652,11.706843701479553,137.05018945087147,9.265779456740681,33.3087970856014,0.5175855102531889,-0.8556314858488706,-0.8857249183835637,0.4642104791518923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-05-31,167599.0,167599.0,0.0,24,False,29.41487950315062,82.4060792155773,32.75012034581297,1.1170431211498972,11.414879503150619,130.29947407144812,9.406554645728995,32.75012034581297,0.5027907197793043,-0.8644081744776648,-0.8692328164574792,0.49440298420761813,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-06-01,164145.0,164145.0,0.0,24,False,29.03557082701498,82.36950345269237,32.44193610555632,1.1197809719370295,11.035570827014979,121.78382347806406,9.089944893382414,32.44193610555632,0.4878471454423119,-0.8729290708206411,-0.8517119107469189,0.5240103253675756,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-06-02,177497.5,177497.5,0.0,24,False,29.248200854261945,81.31015411755466,33.07193864296804,1.1225188227241616,11.248200854261945,126.52202245781916,9.145929450052488,33.07193864296804,0.47275920928627757,-0.881191653407483,-0.8331829385891785,0.5529974600700271,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-06-03,173167.5,173167.5,0.0,24,False,29.538676921032124,80.82219395491866,33.430553759900434,1.1252566735112937,11.538676921032124,133.1410650879594,9.32581184094802,33.430553759900434,0.4575313760742512,-0.8891934772070711,-0.8136678304455991,0.5813300798152042,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-06-04,176557.5,176557.5,0.0,24,False,29.268556212731767,80.870947602448,32.89664161476049,1.1279945242984257,11.268556212731767,126.9803591194957,9.112988190350706,32.89664161476049,0.44216815196707204,-0.8969321743510065,-0.7931896839451843,0.6089746507720486,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-06-05,179943.5,179943.5,0.0,24,False,29.266029071488557,83.72122007213498,32.58226747944395,1.1307323750855578,11.266029071488557,126.92341103962532,9.43205699233164,32.58226747944395,0.42667408318992467,-0.9044054548343001,-0.7717727365467836,0.6358984534680745,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.11347821270093,26.065735584471067
2016-06-06,182518.0,182518.0,0.0,24,False,28.475193598472718,86.26393401521241,30.988640611878715,1.1334702258726899,10.475193598472718,109.7296809254838,9.03631409375226,30.988640611878715,0.4110537546870351,-0.9116111071930239,-0.7494423368521954,0.6620696215153815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
2016-06-07,176236.0,176236.0,0.0,24,False,28.12788766515832,88.90883575092283,30.87559040133395,1.136208076659822,10.127887665158319,102.57410855806603,9.004587009253584,30.87559040133395,0.3953117887649151,-0.9185469991587165,-0.7262249146041543,0.6874571793269664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11347821270093,26.065735584471067
